product_name,product_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
telefonia,6.0,300.0,23.0,16.0,17.0
informatica_acessorios,1.0,850.0,16.0,11.0,37.0
cama_mesa_banho,1.0,4200.0,31.0,43.0,21.0
eletronicos,3.0,3000.0,40.0,12.0,20.0
relogios_presentes,2.0,500.0,16.0,11.0,12.0
livros_tecnicos,1.0,2050.0,28.0,5.0,21.0
moveis_decoracao,3.0,12850.0,36.0,56.0,56.0
casa_construcao,7.0,2600.0,40.0,13.0,25.0
brinquedos,1.0,700.0,31.0,5.0,25.0
bebes,1.0,218.0,18.0,19.0,17.0
utilidades_domesticas,1.0,1425.0,27.0,19.0,17.0
automotivo,1.0,650.0,16.0,9.0,12.0
eletrodomesticos_2,2.0,750.0,20.0,13.0,21.0
relogios_presentes,2.0,250.0,16.0,2.0,20.0
fashion_bolsas_e_acessorios,3.0,200.0,16.0,5.0,11.0
moveis_decoracao,3.0,2400.0,105.0,3.0,70.0
brinquedos,3.0,700.0,41.0,13.0,26.0
esporte_lazer,2.0,152.0,19.0,11.0,11.0
esporte_lazer,1.0,1044.0,23.0,23.0,22.0
automotivo,1.0,950.0,25.0,10.0,15.0
bebes,2.0,343.0,21.0,14.0,15.0
esporte_lazer,2.0,1050.0,23.0,10.0,20.0
eletrodomesticos,2.0,100.0,19.0,8.0,13.0
esporte_lazer,1.0,900.0,18.0,16.0,15.0
moveis_decoracao,3.0,3000.0,69.0,11.0,11.0
moveis_decoracao,4.0,6600.0,45.0,35.0,45.0
bebes,1.0,200.0,30.0,20.0,30.0
utilidades_domesticas,3.0,400.0,20.0,28.0,18.0
cama_mesa_banho,2.0,550.0,70.0,10.0,40.0
esporte_lazer,1.0,417.0,17.0,15.0,13.0
bebes,1.0,8450.0,76.0,21.0,21.0
,,250.0,22.0,2.0,32.0
esporte_lazer,1.0,500.0,57.0,14.0,14.0
esporte_lazer,2.0,100.0,20.0,18.0,18.0
beleza_saude,1.0,100.0,16.0,3.0,15.0
cama_mesa_banho,1.0,1175.0,29.0,7.0,28.0
brinquedos,2.0,350.0,16.0,16.0,16.0
informatica_acessorios,4.0,525.0,19.0,10.0,17.0
papelaria,4.0,3750.0,60.0,2.0,15.0
informatica_acessorios,2.0,150.0,16.0,3.0,13.0
moveis_decoracao,3.0,2150.0,105.0,3.0,70.0
cama_mesa_banho,1.0,1000.0,50.0,30.0,40.0
informatica_acessorios,3.0,200.0,30.0,8.0,11.0
eletronicos,1.0,200.0,25.0,7.0,16.0
bebes,1.0,550.0,26.0,18.0,21.0
perfumaria,1.0,536.0,21.0,11.0,15.0
,,2400.0,42.0,15.0,27.0
cama_mesa_banho,2.0,400.0,27.0,7.0,27.0
moveis_decoracao,9.0,2800.0,36.0,11.0,26.0
esporte_lazer,3.0,600.0,40.0,10.0,11.0
perfumaria,3.0,1000.0,33.0,16.0,20.0
esporte_lazer,1.0,442.0,19.0,16.0,17.0
eletrodomesticos,2.0,125.0,23.0,8.0,13.0
cama_mesa_banho,1.0,250.0,34.0,12.0,22.0
brinquedos,1.0,450.0,29.0,16.0,11.0
moveis_quarto,2.0,100.0,16.0,5.0,14.0
automotivo,3.0,20450.0,61.0,61.0,37.0
malas_acessorios,2.0,4200.0,55.0,25.0,37.0
livros_interesse_geral,6.0,475.0,14.0,16.0,15.0
perfumaria,1.0,500.0,16.0,16.0,20.0
brinquedos,3.0,22750.0,32.0,82.0,52.0
cama_mesa_banho,1.0,600.0,16.0,10.0,16.0
beleza_saude,1.0,1175.0,22.0,13.0,18.0
moveis_decoracao,1.0,9400.0,35.0,45.0,45.0
,,8100.0,36.0,27.0,54.0
telefonia,2.0,50.0,18.0,6.0,11.0
esporte_lazer,5.0,450.0,25.0,15.0,20.0
beleza_saude,1.0,5350.0,30.0,10.0,17.0
esporte_lazer,1.0,200.0,16.0,7.0,11.0
relogios_presentes,4.0,250.0,16.0,2.0,11.0
moveis_escritorio,1.0,8750.0,52.0,51.0,17.0
fashion_roupa_infanto_juvenil,5.0,500.0,36.0,10.0,26.0
moveis_escritorio,1.0,8200.0,52.0,52.0,17.0
moveis_decoracao,1.0,1400.0,50.0,15.0,30.0
esporte_lazer,6.0,675.0,25.0,30.0,28.0
brinquedos,5.0,3825.0,86.0,14.0,22.0
beleza_saude,4.0,1250.0,22.0,12.0,16.0
cool_stuff,10.0,925.0,20.0,41.0,15.0
cama_mesa_banho,1.0,1500.0,43.0,5.0,30.0
automotivo,3.0,950.0,22.0,8.0,14.0
,,1500.0,48.0,4.0,18.0
automotivo,5.0,4300.0,78.0,4.0,47.0
automotivo,3.0,300.0,16.0,16.0,12.0
relogios_presentes,3.0,200.0,16.0,2.0,11.0
beleza_saude,1.0,475.0,20.0,10.0,12.0
automotivo,1.0,8775.0,43.0,14.0,20.0
cama_mesa_banho,3.0,9800.0,65.0,20.0,45.0
cama_mesa_banho,1.0,13500.0,55.0,25.0,45.0
moveis_sala,2.0,2800.0,83.0,5.0,23.0
esporte_lazer,2.0,300.0,20.0,14.0,20.0
automotivo,5.0,7275.0,64.0,5.0,39.0
esporte_lazer,1.0,200.0,16.0,6.0,22.0
fashion_bolsas_e_acessorios,4.0,100.0,19.0,3.0,11.0
moveis_decoracao,4.0,400.0,50.0,3.0,25.0
eletrodomesticos,1.0,300.0,27.0,13.0,17.0
fashion_bolsas_e_acessorios,5.0,1100.0,42.0,42.0,14.0
cama_mesa_banho,1.0,900.0,39.0,19.0,18.0
esporte_lazer,1.0,1400.0,26.0,9.0,16.0
fashion_bolsas_e_acessorios,1.0,100.0,16.0,5.0,16.0
telefonia,4.0,200.0,20.0,5.0,25.0
telefonia,1.0,100.0,18.0,3.0,12.0
utilidades_domesticas,1.0,1815.0,23.0,23.0,16.0
relogios_presentes,1.0,300.0,19.0,10.0,15.0
beleza_saude,1.0,1000.0,27.0,10.0,19.0
alimentos,3.0,150.0,22.0,4.0,17.0
beleza_saude,1.0,600.0,24.0,18.0,14.0
moveis_decoracao,4.0,1450.0,69.0,11.0,11.0
moveis_decoracao,2.0,1950.0,35.0,10.0,35.0
cama_mesa_banho,1.0,2050.0,43.0,11.0,35.0
perfumaria,1.0,486.0,23.0,13.0,19.0
relogios_presentes,1.0,200.0,16.0,11.0,11.0
ferramentas_jardim,1.0,250.0,16.0,14.0,11.0
,,100.0,16.0,2.0,11.0
cama_mesa_banho,1.0,26550.0,58.0,50.0,49.0
cool_stuff,1.0,2000.0,35.0,44.0,19.0
esporte_lazer,8.0,5500.0,90.0,15.0,25.0
cama_mesa_banho,1.0,300.0,20.0,10.0,15.0
utilidades_domesticas,1.0,2000.0,75.0,7.0,50.0
informatica_acessorios,2.0,150.0,39.0,2.0,30.0
ferramentas_jardim,7.0,1900.0,18.0,22.0,20.0
moveis_escritorio,1.0,9813.0,45.0,64.0,39.0
bebes,1.0,1454.0,24.0,22.0,20.0
moveis_decoracao,1.0,5950.0,40.0,35.0,35.0
brinquedos,2.0,800.0,34.0,22.0,25.0
moveis_decoracao,2.0,800.0,33.0,8.0,24.0
cama_mesa_banho,1.0,500.0,30.0,5.0,20.0
moveis_decoracao,2.0,17250.0,55.0,30.0,55.0
eletronicos,1.0,1200.0,30.0,30.0,30.0
relogios_presentes,2.0,433.0,18.0,12.0,14.0
moveis_decoracao,1.0,950.0,40.0,5.0,30.0
moveis_decoracao,2.0,300.0,80.0,10.0,60.0
moveis_decoracao,3.0,400.0,28.0,9.0,18.0
malas_acessorios,4.0,550.0,31.0,12.0,22.0
bebes,3.0,700.0,21.0,10.0,15.0
beleza_saude,1.0,1567.0,22.0,16.0,17.0
eletronicos,1.0,150.0,20.0,13.0,18.0
bebes,1.0,400.0,23.0,4.0,23.0
automotivo,4.0,16100.0,61.0,61.0,18.0
moveis_decoracao,2.0,1300.0,37.0,5.0,28.0
automotivo,1.0,100.0,16.0,6.0,16.0
moveis_decoracao,1.0,5600.0,30.0,30.0,30.0
moveis_decoracao,2.0,417.0,47.0,4.0,35.0
relogios_presentes,4.0,300.0,16.0,2.0,11.0
moveis_decoracao,1.0,750.0,25.0,25.0,25.0
relogios_presentes,1.0,2400.0,23.0,7.0,15.0
cama_mesa_banho,1.0,1600.0,16.0,50.0,40.0
utilidades_domesticas,2.0,12050.0,22.0,65.0,40.0
eletrodomesticos,1.0,400.0,20.0,30.0,11.0
,,750.0,24.0,10.0,18.0
,,1000.0,24.0,40.0,15.0
brinquedos,3.0,250.0,20.0,11.0,20.0
utilidades_domesticas,6.0,525.0,18.0,8.0,14.0
telefonia,2.0,100.0,20.0,5.0,12.0
utilidades_domesticas,3.0,350.0,17.0,16.0,17.0
informatica_acessorios,1.0,617.0,34.0,15.0,15.0
cama_mesa_banho,1.0,1100.0,20.0,16.0,20.0
climatizacao,1.0,3575.0,39.0,33.0,29.0
livros_interesse_geral,4.0,1768.0,19.0,14.0,19.0
bebes,5.0,188.0,20.0,6.0,13.0
telefonia,6.0,50.0,19.0,3.0,11.0
ferramentas_jardim,1.0,4600.0,25.0,8.0,25.0
telefonia,3.0,50.0,16.0,3.0,11.0
pet_shop,2.0,250.0,16.0,4.0,11.0
esporte_lazer,6.0,1025.0,40.0,17.0,36.0
papelaria,2.0,7050.0,30.0,20.0,17.0
pet_shop,3.0,12800.0,45.0,50.0,34.0
cool_stuff,5.0,18500.0,63.0,63.0,55.0
,,300.0,16.0,11.0,12.0
esporte_lazer,1.0,1300.0,30.0,30.0,35.0
automotivo,1.0,15900.0,65.0,25.0,45.0
esporte_lazer,5.0,4325.0,40.0,25.0,33.0
construcao_ferramentas_construcao,1.0,5450.0,23.0,24.0,23.0
cama_mesa_banho,1.0,1450.0,35.0,15.0,25.0
relogios_presentes,4.0,650.0,18.0,14.0,16.0
moveis_sala,1.0,12325.0,54.0,64.0,18.0
beleza_saude,1.0,1100.0,16.0,20.0,16.0
,,950.0,26.0,26.0,26.0
construcao_ferramentas_jardim,1.0,500.0,17.0,17.0,16.0
informatica_acessorios,8.0,900.0,20.0,15.0,20.0
utilidades_domesticas,1.0,300.0,35.0,13.0,22.0
,,2250.0,40.0,8.0,30.0
automotivo,2.0,100.0,17.0,11.0,12.0
brinquedos,2.0,640.0,23.0,24.0,39.0
cama_mesa_banho,1.0,6550.0,30.0,30.0,30.0
industria_comercio_e_negocios,2.0,4550.0,40.0,20.0,40.0
moveis_decoracao,4.0,550.0,34.0,6.0,23.0
informatica_acessorios,4.0,285.0,17.0,10.0,13.0
consoles_games,1.0,50.0,16.0,2.0,13.0
moveis_decoracao,2.0,2900.0,44.0,15.0,44.0
moveis_decoracao,2.0,600.0,60.0,7.0,14.0
casa_construcao,1.0,300.0,16.0,11.0,11.0
perfumaria,2.0,100.0,16.0,16.0,11.0
fashion_bolsas_e_acessorios,3.0,600.0,43.0,16.0,27.0
cama_mesa_banho,1.0,1050.0,35.0,15.0,25.0
cama_mesa_banho,4.0,18600.0,58.0,40.0,49.0
eletroportateis,1.0,1300.0,33.0,24.0,24.0
moveis_decoracao,11.0,2550.0,36.0,21.0,36.0
relogios_presentes,1.0,225.0,16.0,17.0,16.0
moveis_decoracao,1.0,200.0,20.0,30.0,25.0
automotivo,2.0,150.0,20.0,6.0,17.0
utilidades_domesticas,5.0,1050.0,30.0,12.0,30.0
automotivo,2.0,3500.0,65.0,25.0,25.0
esporte_lazer,2.0,2700.0,60.0,15.0,15.0
telefonia_fixa,3.0,255.0,16.0,12.0,13.0
portateis_cozinha_e_preparadores_de_alimentos,1.0,750.0,20.0,20.0,20.0
cama_mesa_banho,1.0,1250.0,19.0,17.0,23.0
automotivo,1.0,1675.0,25.0,15.0,20.0
moveis_escritorio,1.0,15200.0,58.0,28.0,58.0
ferramentas_jardim,3.0,1650.0,25.0,25.0,20.0
cama_mesa_banho,1.0,450.0,27.0,6.0,22.0
telefonia,3.0,200.0,18.0,4.0,14.0
pet_shop,1.0,150.0,19.0,10.0,15.0
eletroportateis,1.0,650.0,16.0,35.0,25.0
beleza_saude,1.0,355.0,22.0,14.0,17.0
fashion_bolsas_e_acessorios,7.0,700.0,20.0,50.0,40.0
cool_stuff,2.0,500.0,16.0,12.0,22.0
utilidades_domesticas,2.0,600.0,16.0,12.0,12.0
cool_stuff,3.0,773.0,37.0,24.0,19.0
utilidades_domesticas,1.0,1800.0,25.0,40.0,25.0
utilidades_domesticas,1.0,3700.0,32.0,22.0,46.0
relogios_presentes,4.0,1300.0,32.0,7.0,32.0
informatica_acessorios,3.0,247.0,29.0,7.0,21.0
brinquedos,2.0,517.0,21.0,23.0,21.0
fashion_roupa_feminina,2.0,600.0,60.0,60.0,15.0
moveis_decoracao,1.0,1800.0,40.0,8.0,35.0
eletrodomesticos,2.0,12300.0,35.0,46.0,35.0
construcao_ferramentas_seguranca,3.0,520.0,19.0,13.0,16.0
utilidades_domesticas,2.0,350.0,16.0,16.0,16.0
utilidades_domesticas,4.0,575.0,16.0,18.0,12.0
beleza_saude,1.0,3100.0,19.0,16.0,19.0
livros_interesse_geral,1.0,250.0,25.0,6.0,20.0
esporte_lazer,1.0,900.0,16.0,15.0,15.0
telefonia,1.0,250.0,17.0,6.0,17.0
telefonia,1.0,200.0,24.0,21.0,21.0
bebes,4.0,1300.0,42.0,25.0,15.0
esporte_lazer,3.0,14100.0,71.0,53.0,23.0
informatica_acessorios,2.0,600.0,20.0,10.0,11.0
brinquedos,4.0,850.0,25.0,40.0,15.0
beleza_saude,1.0,800.0,18.0,16.0,16.0
esporte_lazer,1.0,200.0,16.0,16.0,16.0
moveis_decoracao,1.0,1300.0,40.0,10.0,34.0
informatica_acessorios,2.0,703.0,31.0,19.0,14.0
relogios_presentes,2.0,500.0,16.0,11.0,11.0
eletronicos,1.0,150.0,22.0,13.0,17.0
automotivo,2.0,500.0,17.0,21.0,11.0
informatica_acessorios,1.0,550.0,34.0,14.0,14.0
informatica_acessorios,4.0,1725.0,29.0,31.0,16.0
cama_mesa_banho,2.0,850.0,30.0,4.0,20.0
cama_mesa_banho,1.0,1950.0,45.0,15.0,35.0
ferramentas_jardim,1.0,2100.0,26.0,26.0,24.0
perfumaria,2.0,200.0,17.0,9.0,20.0
pet_shop,2.0,550.0,24.0,30.0,16.0
moveis_decoracao,2.0,8550.0,40.0,32.0,40.0
malas_acessorios,3.0,4900.0,38.0,55.0,22.0
portateis_casa_forno_e_cafe,1.0,150.0,16.0,11.0,11.0
pet_shop,1.0,9550.0,60.0,20.0,46.0
beleza_saude,3.0,2450.0,20.0,12.0,28.0
beleza_saude,1.0,367.0,16.0,15.0,14.0
cama_mesa_banho,1.0,6900.0,31.0,51.0,26.0
cool_stuff,5.0,900.0,16.0,8.0,13.0
informatica_acessorios,1.0,820.0,23.0,16.0,15.0
brinquedos,2.0,2450.0,55.0,21.0,30.0
moveis_decoracao,5.0,1600.0,53.0,8.0,11.0
moveis_decoracao,2.0,16515.0,42.0,77.0,42.0
ferramentas_jardim,2.0,16900.0,40.0,55.0,40.0
pet_shop,1.0,1900.0,50.0,30.0,33.0
consoles_games,1.0,283.0,20.0,10.0,16.0
brinquedos,2.0,1125.0,46.0,37.0,23.0
perfumaria,1.0,150.0,16.0,5.0,12.0
perfumaria,1.0,450.0,20.0,16.0,21.0
bebes,1.0,200.0,30.0,9.0,30.0
informatica_acessorios,1.0,50.0,40.0,2.0,24.0
esporte_lazer,3.0,850.0,45.0,8.0,25.0
esporte_lazer,3.0,500.0,34.0,12.0,19.0
bebes,2.0,266.0,23.0,14.0,20.0
relogios_presentes,6.0,300.0,16.0,2.0,20.0
relogios_presentes,3.0,550.0,20.0,12.0,15.0
automotivo,6.0,6950.0,47.0,19.0,23.0
fashion_bolsas_e_acessorios,4.0,150.0,16.0,5.0,11.0
construcao_ferramentas_ferramentas,1.0,700.0,25.0,25.0,25.0
beleza_saude,1.0,750.0,16.0,16.0,15.0
ferramentas_jardim,1.0,200.0,22.0,10.0,14.0
eletronicos,1.0,313.0,17.0,14.0,15.0
moveis_decoracao,1.0,160.0,32.0,2.0,32.0
telefonia,1.0,200.0,19.0,4.0,11.0
cool_stuff,1.0,1400.0,40.0,40.0,30.0
,,1600.0,16.0,36.0,13.0
moveis_sala,2.0,5900.0,50.0,36.0,20.0
cama_mesa_banho,3.0,12000.0,60.0,30.0,70.0
esporte_lazer,1.0,250.0,26.0,16.0,16.0
moveis_decoracao,1.0,950.0,20.0,35.0,20.0
moveis_sala,1.0,4725.0,58.0,15.0,53.0
moveis_decoracao,1.0,18600.0,56.0,48.0,38.0
papelaria,2.0,980.0,32.0,21.0,21.0
livros_tecnicos,1.0,600.0,23.0,3.0,16.0
bebes,1.0,250.0,30.0,20.0,30.0
,,21600.0,45.0,42.0,45.0
bebes,1.0,2200.0,40.0,35.0,20.0
pet_shop,3.0,550.0,25.0,25.0,25.0
automotivo,1.0,7150.0,65.0,10.0,65.0
telefonia,2.0,375.0,16.0,8.0,14.0
bebes,1.0,600.0,28.0,4.0,37.0
moveis_decoracao,2.0,800.0,100.0,5.0,20.0
beleza_saude,1.0,3550.0,20.0,20.0,23.0
beleza_saude,2.0,340.0,28.0,21.0,17.0
eletrodomesticos,1.0,200.0,27.0,13.0,17.0
cama_mesa_banho,1.0,875.0,25.0,18.0,40.0
cama_mesa_banho,1.0,1300.0,40.0,40.0,40.0
moveis_escritorio,1.0,12550.0,57.0,54.0,21.0
brinquedos,5.0,300.0,16.0,11.0,14.0
construcao_ferramentas_jardim,1.0,300.0,30.0,10.0,20.0
perfumaria,4.0,100.0,21.0,4.0,15.0
brinquedos,2.0,300.0,27.0,9.0,18.0
automotivo,2.0,200.0,25.0,42.0,25.0
cama_mesa_banho,1.0,1350.0,50.0,5.0,50.0
cama_mesa_banho,1.0,300.0,40.0,4.0,30.0
eletrodomesticos,1.0,100.0,20.0,13.0,15.0
beleza_saude,1.0,1550.0,20.0,7.0,20.0
telefonia,2.0,600.0,23.0,7.0,15.0
instrumentos_musicais,1.0,3000.0,105.0,16.0,40.0
moveis_decoracao,1.0,1000.0,35.0,10.0,35.0
informatica_acessorios,2.0,450.0,23.0,6.0,17.0
moveis_decoracao,2.0,900.0,30.0,8.0,23.0
esporte_lazer,1.0,650.0,20.0,30.0,20.0
ferramentas_jardim,4.0,2093.0,58.0,51.0,17.0
eletrodomesticos,1.0,417.0,22.0,25.0,27.0
cool_stuff,2.0,600.0,25.0,8.0,22.0
cama_mesa_banho,1.0,250.0,26.0,10.0,26.0
cama_mesa_banho,1.0,1290.0,22.0,22.0,29.0
automotivo,7.0,8150.0,60.0,15.0,25.0
cool_stuff,3.0,10800.0,44.0,21.0,38.0
informatica_acessorios,4.0,200.0,16.0,2.0,11.0
automotivo,2.0,100.0,16.0,7.0,16.0
consoles_games,4.0,150.0,26.0,5.0,24.0
relogios_presentes,1.0,425.0,18.0,20.0,16.0
relogios_presentes,3.0,550.0,38.0,12.0,38.0
moveis_decoracao,2.0,2300.0,40.0,10.0,37.0
relogios_presentes,2.0,300.0,16.0,11.0,11.0
utilidades_domesticas,6.0,650.0,16.0,20.0,30.0
perfumaria,1.0,500.0,23.0,8.0,15.0
beleza_saude,4.0,7600.0,30.0,31.0,38.0
utilidades_domesticas,1.0,400.0,18.0,19.0,14.0
telefonia,1.0,200.0,19.0,3.0,11.0
fashion_bolsas_e_acessorios,1.0,200.0,17.0,9.0,11.0
market_place,4.0,100.0,16.0,9.0,11.0
cama_mesa_banho,1.0,4800.0,43.0,15.0,39.0
fashion_bolsas_e_acessorios,2.0,100.0,16.0,16.0,16.0
relogios_presentes,3.0,200.0,16.0,2.0,11.0
moveis_decoracao,3.0,50.0,16.0,3.0,11.0
cool_stuff,3.0,650.0,20.0,20.0,21.0
automotivo,1.0,575.0,29.0,5.0,24.0
cama_mesa_banho,1.0,3900.0,36.0,10.0,35.0
consoles_games,1.0,389.0,20.0,16.0,16.0
ferramentas_jardim,3.0,575.0,16.0,13.0,14.0
moveis_cozinha_area_de_servico_jantar_e_jardim,5.0,8200.0,65.0,10.0,50.0
cama_mesa_banho,1.0,2560.0,16.0,2.0,11.0
bebidas,1.0,1867.0,25.0,31.0,21.0
pet_shop,1.0,1150.0,22.0,25.0,22.0
moveis_sala,1.0,8400.0,74.0,5.0,46.0
fashion_bolsas_e_acessorios,5.0,250.0,16.0,2.0,20.0
beleza_saude,5.0,300.0,16.0,9.0,11.0
cool_stuff,1.0,1050.0,37.0,22.0,26.0
esporte_lazer,2.0,2150.0,60.0,15.0,15.0
eletroportateis,4.0,1800.0,46.0,15.0,13.0
perfumaria,1.0,150.0,20.0,5.0,20.0
automotivo,3.0,19200.0,34.0,86.0,40.0
cama_mesa_banho,1.0,7550.0,21.0,47.0,41.0
beleza_saude,1.0,500.0,20.0,16.0,19.0
,,162.0,16.0,8.0,11.0
climatizacao,1.0,9300.0,38.0,36.0,35.0
cama_mesa_banho,1.0,300.0,40.0,15.0,35.0
moveis_decoracao,1.0,1450.0,32.0,12.0,30.0
utilidades_domesticas,2.0,3800.0,39.0,6.0,30.0
,,17150.0,62.0,36.0,46.0
relogios_presentes,1.0,300.0,16.0,11.0,11.0
relogios_presentes,1.0,750.0,18.0,10.0,13.0
utilidades_domesticas,1.0,400.0,17.0,14.0,13.0
cama_mesa_banho,1.0,14200.0,16.0,10.0,16.0
esporte_lazer,1.0,150.0,25.0,30.0,20.0
moveis_decoracao,3.0,1050.0,25.0,23.0,25.0
utilidades_domesticas,3.0,1950.0,16.0,105.0,14.0
bebes,1.0,6950.0,41.0,40.0,40.0
bebes,4.0,2300.0,24.0,26.0,36.0
perfumaria,1.0,100.0,22.0,7.0,16.0
,,10100.0,33.0,30.0,44.0
moveis_sala,5.0,30000.0,50.0,60.0,65.0
moveis_decoracao,2.0,3450.0,38.0,28.0,28.0
beleza_saude,1.0,1000.0,30.0,15.0,30.0
perfumaria,2.0,425.0,18.0,12.0,15.0
automotivo,6.0,2000.0,30.0,25.0,30.0
perfumaria,1.0,350.0,16.0,17.0,12.0
papelaria,1.0,250.0,23.0,11.0,13.0
papelaria,5.0,400.0,26.0,16.0,21.0
informatica_acessorios,1.0,167.0,16.0,12.0,13.0
beleza_saude,3.0,1250.0,28.0,6.0,28.0
cool_stuff,4.0,100.0,16.0,7.0,11.0
informatica_acessorios,2.0,350.0,16.0,8.0,11.0
fashion_bolsas_e_acessorios,2.0,400.0,20.0,20.0,20.0
livros_interesse_geral,2.0,900.0,23.0,3.0,16.0
utilidades_domesticas,1.0,800.0,30.0,40.0,30.0
construcao_ferramentas_construcao,1.0,600.0,16.0,12.0,16.0
moveis_decoracao,1.0,6833.0,52.0,52.0,17.0
cama_mesa_banho,1.0,800.0,16.0,10.0,16.0
relogios_presentes,1.0,350.0,16.0,13.0,14.0
papelaria,1.0,500.0,16.0,16.0,16.0
relogios_presentes,1.0,425.0,19.0,13.0,16.0
relogios_presentes,3.0,336.0,16.0,13.0,11.0
fashion_bolsas_e_acessorios,3.0,200.0,16.0,2.0,11.0
beleza_saude,1.0,750.0,27.0,9.0,18.0
cama_mesa_banho,1.0,700.0,43.0,8.0,33.0
cama_mesa_banho,1.0,550.0,16.0,10.0,16.0
brinquedos,3.0,2800.0,48.0,27.0,18.0
cama_mesa_banho,1.0,2600.0,34.0,7.0,32.0
,,200.0,16.0,2.0,11.0
moveis_decoracao,1.0,1000.0,40.0,7.0,34.0
automotivo,6.0,300.0,17.0,4.0,12.0
eletronicos,1.0,550.0,19.0,12.0,16.0
cool_stuff,2.0,1285.0,30.0,20.0,26.0
perfumaria,1.0,400.0,22.0,16.0,16.0
eletronicos,1.0,200.0,25.0,7.0,16.0
cama_mesa_banho,1.0,1050.0,16.0,10.0,16.0
bebes,4.0,380.0,18.0,26.0,18.0
construcao_ferramentas_construcao,1.0,750.0,18.0,30.0,11.0
informatica_acessorios,1.0,217.0,16.0,16.0,11.0
relogios_presentes,1.0,700.0,16.0,27.0,17.0
moveis_decoracao,5.0,1350.0,30.0,25.0,25.0
cama_mesa_banho,3.0,16500.0,70.0,30.0,70.0
casa_construcao,2.0,775.0,28.0,33.0,20.0
cama_mesa_banho,1.0,19200.0,58.0,40.0,50.0
moveis_escritorio,1.0,10050.0,100.0,45.0,20.0
perfumaria,1.0,450.0,16.0,17.0,16.0
informatica_acessorios,3.0,800.0,33.0,11.0,14.0
utilidades_domesticas,1.0,1500.0,66.0,6.0,39.0
informatica_acessorios,1.0,1300.0,16.0,16.0,40.0
beleza_saude,4.0,2050.0,18.0,8.0,20.0
cool_stuff,2.0,1735.0,39.0,23.0,25.0
fashion_bolsas_e_acessorios,4.0,150.0,16.0,5.0,20.0
moveis_decoracao,3.0,300.0,17.0,9.0,11.0
informatica_acessorios,2.0,85.0,15.0,10.0,15.0
informatica_acessorios,3.0,533.0,25.0,3.0,12.0
informatica_acessorios,2.0,6250.0,15.0,15.0,20.0
moveis_decoracao,3.0,600.0,68.0,8.0,13.0
cool_stuff,1.0,2000.0,28.0,36.0,27.0
instrumentos_musicais,2.0,350.0,17.0,7.0,11.0
,,200.0,16.0,5.0,15.0
,,,,,
casa_construcao,5.0,9950.0,52.0,22.0,52.0
fashion_calcados,4.0,1400.0,22.0,12.0,33.0
moveis_decoracao,2.0,1150.0,69.0,11.0,11.0
telefonia,6.0,200.0,19.0,5.0,11.0
perfumaria,1.0,400.0,19.0,19.0,16.0
relogios_presentes,4.0,2000.0,42.0,10.0,37.0
construcao_ferramentas_seguranca,1.0,1080.0,24.0,27.0,20.0
automotivo,3.0,100.0,24.0,2.0,17.0
telefonia,8.0,260.0,19.0,7.0,13.0
esporte_lazer,1.0,200.0,16.0,16.0,16.0
market_place,3.0,250.0,16.0,4.0,12.0
cama_mesa_banho,1.0,600.0,16.0,22.0,11.0
malas_acessorios,5.0,9800.0,42.0,70.0,25.0
utilidades_domesticas,2.0,300.0,19.0,12.0,12.0
eletronicos,1.0,490.0,18.0,11.0,13.0
fashion_bolsas_e_acessorios,2.0,100.0,20.0,20.0,20.0
fashion_bolsas_e_acessorios,1.0,250.0,16.0,2.0,20.0
cool_stuff,1.0,2225.0,30.0,33.0,28.0
esporte_lazer,4.0,400.0,20.0,34.0,44.0
relogios_presentes,1.0,140.0,17.0,9.0,11.0
cama_mesa_banho,1.0,1200.0,44.0,2.0,35.0
esporte_lazer,4.0,250.0,20.0,34.0,44.0
eletronicos,1.0,150.0,24.0,9.0,18.0
utilidades_domesticas,1.0,600.0,23.0,23.0,20.0
pet_shop,3.0,400.0,35.0,22.0,28.0
brinquedos,1.0,753.0,26.0,14.0,17.0
cama_mesa_banho,1.0,3050.0,20.0,30.0,30.0
bebes,2.0,13450.0,60.0,32.0,42.0
papelaria,1.0,150.0,16.0,6.0,11.0
cool_stuff,1.0,200.0,16.0,16.0,16.0
cama_mesa_banho,2.0,1000.0,50.0,12.0,12.0
automotivo,1.0,26000.0,60.0,60.0,17.0
fashion_roupa_masculina,2.0,400.0,16.0,5.0,16.0
instrumentos_musicais,3.0,650.0,70.0,12.0,25.0
relogios_presentes,1.0,700.0,23.0,15.0,19.0
papelaria,5.0,1000.0,20.0,15.0,31.0
construcao_ferramentas_construcao,1.0,21400.0,33.0,36.0,33.0
fashion_bolsas_e_acessorios,1.0,200.0,16.0,3.0,15.0
moveis_escritorio,1.0,16800.0,58.0,28.0,58.0
telefonia,3.0,400.0,17.0,5.0,12.0
perfumaria,1.0,90.0,16.0,9.0,18.0
brinquedos,1.0,2394.0,31.0,17.0,24.0
beleza_saude,1.0,825.0,18.0,9.0,12.0
cool_stuff,4.0,942.0,29.0,26.0,13.0
fashion_calcados,6.0,300.0,29.0,7.0,16.0
relogios_presentes,2.0,350.0,16.0,2.0,11.0
bebes,1.0,172.0,19.0,7.0,13.0
brinquedos,1.0,250.0,17.0,15.0,12.0
automotivo,1.0,200.0,16.0,8.0,11.0
